section,training_seed,split,prediction_source,score_or_state,region,window_sec,metric,legacy_value,final_value,signed_difference_final_minus_legacy,absolute_difference,exactly_equal
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,temperature_scaled,overall,,ece_15_bins,0.0985610812346614,0.0985610815056707,2.710092983360113e-10,2.710092983360113e-10,False
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,temperature_scaled,overall,,accuracy,0.6523877405559515,0.6523877405559515,0.0,0.0,True
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,raw,overall,,nll,1.3378015545294089,1.3378015549382036,4.0879477580801904e-10,4.0879477580801904e-10,False
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,raw,overall,,brier,0.5756676052492299,0.5756676052582946,9.064748951459478e-12,9.064748951459478e-12,False
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,raw,overall,,ece_15_bins,0.152936269574305,0.1529362705774304,1.0031253883102664e-09,1.0031253883102664e-09,False
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,raw,overall,,accuracy,0.6356735566642908,0.6356735566642908,0.0,0.0,True
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,temperature_scaled,overall,,nll,1.1608522435721944,1.1608522431951271,-3.7706726629949117e-10,3.7706726629949117e-10,False
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,temperature_scaled,overall,,brier,0.5522928298059314,0.552292829654982,-1.5094936411941262e-10,1.5094936411941262e-10,False
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,temperature_scaled,overall,,ece_15_bins,0.0988422557055884,0.0988422552143516,-4.912368012366386e-10,4.912368012366386e-10,False
temperature_scaling_calibration,1,test,deterministic_temperature_scaling,temperature_scaled,overall,,accuracy,0.6356735566642908,0.6356735566642908,0.0,0.0,True
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,raw,overall,,nll,1.0114661368454287,1.0114661383295855,1.4841567974599457e-09,1.4841567974599457e-09,False
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,raw,overall,,brier,0.479949425215992,0.479949425618209,4.022170374540224e-10,4.022170374540224e-10,False
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,raw,overall,,ece_15_bins,0.1611240776085064,0.1611240783538807,7.453743178231775e-10,7.453743178231775e-10,False
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,raw,overall,,accuracy,0.6812544547398431,0.6812544547398431,0.0,0.0,True
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,temperature_scaled,overall,,nll,0.8724630387082399,0.8724630388710896,1.6284962267576475e-10,1.6284962267576475e-10,False
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,temperature_scaled,overall,,brier,0.4378504939148823,0.437850493327131,-5.877512920804406e-10,5.877512920804406e-10,False
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,temperature_scaled,overall,,ece_15_bins,0.0472914122096906,0.0472914102623095,-1.9473811035952693e-09,1.9473811035952693e-09,False
temperature_scaling_calibration,2,test,deterministic_temperature_scaling,temperature_scaled,overall,,accuracy,0.6812544547398431,0.6812544547398431,0.0,0.0,True
